# LAMMPS data file written by OVITO
38441 atoms
1 atom types
0.0 600.0 xlo xhi
0.0 150.0 ylo yhi
-45.0 55.0 zlo zhi

Atoms # full

1 1 1 0.0 328.1602173 34.4242287 5.0
2 1 1 0.0 146.36026 0.3338783 5.0
3 1 1 0.0 216.3622437 14.7182169 5.0
4 1 1 0.0 222.3130036 16.4203091 5.0
5 1 1 0.0 220.9293824 14.4919253 5.0
6 1 1 0.0 221.0008087 15.8139048 5.0
7 1 1 0.0 223.7639771 18.2577171 5.0
8 1 1 0.0 222.4179077 17.6714611 5.0
9 1 1 0.0 306.6873169 19.880169 5.0
10 1 1 0.0 285.0950012 50.3789292 5.0
11 1 1 0.0 286.2489014 51.0287552 5.0
12 1 1 0.0 287.4423218 50.2793007 5.0
13 1 1 0.0 237.132843 43.0882378 5.0
14 1 1 0.0 237.2779236 44.4415322 5.0
15 1 1 0.0 242.2232971 54.5266724 5.0
16 1 1 0.0 249.5608216 39.9050256 5.0
17 1 1 0.0 270.0246582 60.1018906 5.0
18 1 1 0.0 271.2545166 60.8235398 5.0
19 1 1 0.0 270.0337219 58.8568536 5.0
20 1 1 0.0 273.3511963 34.145462 5.0
21 1 1 0.0 272.4145203 40.6635132 5.0
22 1 1 0.0 272.09552 47.1056557 5.0
23 1 1 0.0 270.8026123 46.3177834 5.0
24 1 1 0.0 271.0693665 41.374485 5.0
25 1 1 0.0 328.2475281 38.8017388 5.0
26 1 1 0.0 328.901886 38.0394554 5.0
27 1 1 0.0 330.0681152 35.8310662 5.0
28 1 1 0.0 330.400116 38.0048485 5.0
29 1 1 0.0 330.6845093 37.5919838 5.0
30 1 1 0.0 328.24823 36.3384705 5.0
31 1 1 0.0 328.5960694 35.8232117 5.0
32 1 1 0.0 329.3165283 33.4198571 5.0
33 1 1 0.0 318.1417236 29.4751778 5.0
34 1 1 0.0 317.2013855 31.5512905 5.0
35 1 1 0.0 317.0250855 30.4434414 5.0
36 1 1 0.0 324.0549011 29.2064705 5.0
37 1 1 0.0 316.7865906 37.4627342 5.0
38 1 1 0.0 286.7405396 30.9851476 5.0
39 1 1 0.0 285.2624512 30.9884052 5.0
40 1 1 0.0 289.3439636 35.9369584 5.0
41 1 1 0.0 283.2518005 36.611557 5.0
42 1 1 0.0 282.6314087 35.355278 5.0
43 1 1 0.0 218.5605774 14.6526327 5.0
44 1 1 0.0 217.4553375 14.1460371 5.0
45 1 1 0.0 219.6579743 13.906147 5.0
46 1 1 0.0 224.784317 17.4589253 5.0
47 1 1 0.0 227.0016937 15.9566278 5.0
48 1 1 0.0 223.3606262 15.6132832 5.0
49 1 1 0.0 224.6655731 16.2067185 5.0
50 1 1 0.0 225.7187653 15.3916655 5.0
51 1 1 0.0 226.1016388 18.038044 5.0
52 1 1 0.0 227.1362152 17.233984 5.0
53 1 1 0.0 281.5870056 4.9665848 5.0
54 1 1 0.0 215.4283448 14.2848406 5.0
55 1 1 0.0 219.9732056 16.5522366 5.0
56 1 1 0.0 218.7105561 15.9415322 5.0
57 1 1 0.0 216.44664 16.4115906 5.0
58 1 1 0.0 215.2233124 16.9683744 5.0
59 1 1 0.0 217.4420624 16.9115354 5.0
60 1 1 0.0 217.6681214 17.9501724 5.0
61 1 1 0.0 227.4687958 39.7513809 5.0
62 1 1 0.0 226.7049256 33.234375 5.0
63 1 1 0.0 225.5980072 34.0876503 5.0
64 1 1 0.0 226.2228394 39.2042198 5.0
65 1 1 0.0 288.2390747 21.1894169 5.0
66 1 1 0.0 289.3357849 20.4384213 5.0
67 1 1 0.0 286.053833 4.6564923 5.0
68 1 1 0.0 285.085846 5.3572893 5.0
69 1 1 0.0 282.8305359 5.5034008 5.0
70 1 1 0.0 283.8172608 4.8175831 5.0
71 1 1 0.0 268.4334107 102.6234055 5.0
72 1 1 0.0 265.5728455 99.0891571 5.0
73 1 1 0.0 280.3151856 45.3279915 5.0
74 1 1 0.0 279.1288757 44.6155091 5.0
75 1 1 0.0 276.9264222 40.5741234 5.0
76 1 1 0.0 279.2929688 56.4280052 5.0
77 1 1 0.0 282.679657 46.5393982 5.0
78 1 1 0.0 282.7066956 49.1990357 5.0
79 1 1 0.0 284.9943542 45.2477493 5.0
80 1 1 0.0 285.0055542 42.6076813 5.0
81 1 1 0.0 282.6537476 45.3364067 5.0
82 1 1 0.0 281.4691162 44.6296425 5.0
83 1 1 0.0 283.802826 43.4039078 5.0
84 1 1 0.0 283.8463136 44.5733032 5.0
85 1 1 0.0 287.3710327 48.9942742 5.0
86 1 1 0.0 287.4115601 46.3347473 5.0
87 1 1 0.0 285.0463867 49.1202507 5.0
88 1 1 0.0 283.8900452 48.4547043 5.0
89 1 1 0.0 283.8492738 47.2261276 5.0
90 1 1 0.0 285.0567017 46.4599381 5.0
91 1 1 0.0 286.1815796 47.1059113 5.0
92 1 1 0.0 286.2500305 48.3650398 5.0
93 1 1 0.0 280.3568726 49.2267494 5.0
94 1 1 0.0 280.3097229 46.5696488 5.0
95 1 1 0.0 281.5046997 47.2784348 5.0
96 1 1 0.0 281.5188599 48.5023537 5.0
97 1 1 0.0 279.2132874 51.1775818 5.0
98 1 1 0.0 280.3632507 50.464653 5.0
99 1 1 0.0 283.9136048 51.1208763 5.0
100 1 1 0.0 282.7310181 50.434803 5.0
101 1 1 0.0 281.5620423 51.1657143 5.0
102 1 1 0.0 290.8480836 39.8144341 5.0
103 1 1 0.0 290.4640808 38.4121513 5.0
104 1 1 0.0 290.6676331 42.5689469 5.0
105 1 1 0.0 289.1837769 38.1296005 5.0
106 1 1 0.0 288.7468567 36.7210922 5.0
107 1 1 0.0 289.7589417 42.1401367 5.0
108 1 1 0.0 289.4725037 40.7351074 5.0
109 1 1 0.0 284.9184876 41.4247399 5.0
110 1 1 0.0 283.7671509 40.8181877 5.0
111 1 1 0.0 284.6372376 38.8323097 5.0
112 1 1 0.0 283.7650757 39.2337685 5.0
113 1 1 0.0 287.3125305 45.0565491 5.0
114 1 1 0.0 286.2301636 44.4504395 5.0
115 1 1 0.0 286.12854 43.2361336 5.0
116 1 1 0.0 288.5712281 44.2675018 5.0
117 1 1 0.0 288.4309998 42.9742622 5.0
118 1 1 0.0 287.3840637 42.3927269 5.0
119 1 1 0.0 292.1913757 53.901123 5.0
120 1 1 0.0 286.3752136 54.9930382 5.0
121 1 1 0.0 286.3042908 52.3085632 5.0
122 1 1 0.0 287.5303955 54.2386093 5.0
123 1 1 0.0 287.4649964 52.945324 5.0
124 1 1 0.0 266.8310547 66.2084656 5.0
125 1 1 0.0 275.843506 62.3362579 5.0
126 1 1 0.0 270.1043091 62.745163 5.0
127 1 1 0.0 271.2184754 62.0847893 5.0
128 1 1 0.0 238.4221039 45.0170631 5.0
129 1 1 0.0 239.6194153 44.1796799 5.0
130 1 1 0.0 233.5486145 58.9467888 5.0
131 1 1 0.0 234.6810303 58.5478859 5.0
132 1 1 0.0 233.2459412 49.6365471 5.0
133 1 1 0.0 234.3152466 49.9466668 5.0
134 1 1 0.0 238.5424347 46.2169418 5.0
135 1 1 0.0 240.204773 47.7908745 5.0
136 1 1 0.0 240.1413117 46.902073 5.0
137 1 1 0.0 238.8860168 48.852314 5.0
138 1 1 0.0 245.0047455 57.3043785 5.0
139 1 1 0.0 243.0732269 55.4460144 5.0
140 1 1 0.0 245.9628754 58.3134003 5.0
141 1 1 0.0 247.8299103 60.2204437 5.0
142 1 1 0.0 220.5855713 48.211483 5.0
143 1 1 0.0 241.4044037 57.0573616 5.0
144 1 1 0.0 242.7487183 56.6732712 5.0
145 1 1 0.0 243.3571167 58.8720666 5.0
146 1 1 0.0 243.6939698 57.6639786 5.0
